AIGC: {"Label":"1","ContentProducer":"001191110108MA01KP2T5U00000","ProduceID":"0d89f2fbfd19cdcf6ddbfc65fb7c6bb3","ReservedCode1":"","ContentPropagator":"001191110108MA01KP2T5U00000","PropagateID":"0d89f2fbfd19cdcf6ddbfc65fb7c6bb3","ReservedCode2":""}

序号,文章标题,URL
190,"2025明星带货力排行榜：时代少年团声量破千万，转化却不及龚俊单人？",https://mp.weixin.qq.com/s/ExM6S-k2oftHfHAVhqjRew
191,"捕捉暑期档几束高光，解码现实娱乐的未来",https://mp.weixin.qq.com/s/jif7TcUJr9pLMpbOs_QvRg
192,"智能潮玩崛起：当IP被技术“唤醒”，玩具该如何进化？",https://mp.weixin.qq.com/s/DDb4GWfB40AYPtpbIOifSg
193,"《盛世天下》靠自来水卖百万套，带领互动影视走出新手村",https://mp.weixin.qq.com/s/GhzBioG2k-fZ-PTK15eXPw
194,"AI漫剧元年：日耗千万、产能狂飙，谁在引爆下一个千亿风口？",https://mp.weixin.qq.com/s/GmwK7hMQ8WMHBa0CPP66vw
195,"2025 中国授权行业趋势大会嘉宾阵容全公开！精彩活动席位有限锁定从速",https://mp.weixin.qq.com/s/G2pJYnIE4i086sNujXPgwQ
196,"16位明星主演电影盈利预测：千玺丽颖易赚，肖央贾冰常亏",https://mp.weixin.qq.com/s/M3wDohPCZo2V9byyMImnPQ
197,"日本停播韩国缓慢，为何4K电视只在中国一枝独秀？",https://mp.weixin.qq.com/s/ur3c7mkUIay03OBeAvihrw
198,"《k线成长记》引发圈层热议，长视频+视频号发力短剧有了新支点",https://mp.weixin.qq.com/s/-2R2nbVrqidApjgkWA-n5A
199,"60个IP金字塔排名，谁是真“好饼”丨业内大调查",https://mp.weixin.qq.com/s/x10SPVAB52aZQc_kTqoykQ
200,"米未10年的内容答案，在《喜人奇妙夜》的每一个舞台里",https://mp.weixin.qq.com/s/iXBSzF8i96E9L6y0JMkVYw
201,"国庆档预测：等一个救市的“爆款”",https://mp.weixin.qq.com/s/MJH4F92Gbjn96PzIMCUD6A
202,"专访《三更雪》导演周九钦：讲故事与立人物是爆款内容共通的核心",https://mp.weixin.qq.com/s/27rWIHzAgJGOngYzSplEFg
203,"金秋九月｜小娱月报",https://mp.weixin.qq.com/s/xK98t-xICLynmwJJzm9iDg
204,"2025，音乐行业如何突破困局？",https://mp.weixin.qq.com/s/w0WfW-fpz9JV4RhTnCUY0w
205,"《猎魔女团》全球大卖，中美日资本谁在背后狂赚",https://mp.weixin.qq.com/s/P7ATJNAiwpexPvJw01wJVw
206,"张挺：历史剧不是拍“二十四史”，拍的是当代人|专访",https://mp.weixin.qq.com/s/1EUx3sCIEQzzDL6BG-xvaA
207,"电影国庆档没有“救市主”，大跌回到十年前",https://mp.weixin.qq.com/s/l8cxrt7swFOuebo9Nzh1Tw
208,"刘萧旭郭宇欣领头300+短国演员，长短剧公司陷“签约战”",https://mp.weixin.qq.com/s/DAP21S_jg_zxuBUmKvO7pw
209,"动森like赛道上演“三国杀”，腾讯、米哈游、网易谁能突围？",https://mp.weixin.qq.com/s/rINxRrBKfnaSBv_fGJDFOw
210,"五月天卜卜单品GMV破千万，明星IP缘何成为衍生品新宠",https://mp.weixin.qq.com/s/4jEyAKkwojCoYJHWDXjvjA
211,"从盲盒到千元布料卡，《赴山海》3000万GMV定义长剧IP｜解码IP衍生",https://mp.weixin.qq.com/s/jACteOX1k6bHXxKk3D_gMQ
212,"3个篇章，40+作品，优酷动漫年度片单背后藏着一张什么牌？",https://mp.weixin.qq.com/s/VC9-xA5DLBAR2yqxMJF09Q
213,"万物皆可联名，IP谷子大爆发，吃谷妹先扛不住了",https://mp.weixin.qq.com/s/2WNbgsvzezbEPFFBevLrNw
214,"男演员“自嬷”是进步还是扭曲？起底内娱男性审美的激进转向",https://mp.weixin.qq.com/s/t7LOVwaV5b6aRqhBKwNaUg
215,"我们在16部新综中找到了用户共鸣的最大公约数",https://mp.weixin.qq.com/s/TiH66gPeVW6Laj_iU4wWvg
216,"游戏会读心，直播会怼人，AI会呼吸|10月互联网专利盘点",https://mp.weixin.qq.com/s/ae5yzJfSBeaA6KyVdnhGow
217,"大屏才是长视频真正的未来丨重回大屏①数据篇",https://mp.weixin.qq.com/s/mtpn868nRqHCwnyBz4AsPg
218,"从少儿盲盒到打工人痛车：猪猪侠的IP破圈记｜解码IP衍生",https://mp.weixin.qq.com/s/7q2oDewSmzxPHsneSSwePw
219,"从柯淳到刘萧旭，短剧演员被谁“锁”了？",https://mp.weixin.qq.com/s/AlA933cSajrwQLfKtXxW6w
220,"苦等《庆余年3》的观众，偷偷看男频短剧去了",https://mp.weixin.qq.com/s/Icf9j6Y3BFH_oHWNUC8fbA
221,"悬疑烂尾、霸总失灵，“广电21条下”观众要的新口味来了",https://mp.weixin.qq.com/s/pYvWyQwgagdV9bP_QQmAhg
222,"文与旅各唱各的戏，才有了乌镇戏剧节的12年｜黄磊专访",https://mp.weixin.qq.com/s/gkuV455UJYUKE0t4Koya2A
223,"《王者荣耀》IP十年：1.39亿DAU里长出来的“游戏经济”",https://mp.weixin.qq.com/s/y5vrnGNeLlkml1OeTRAvEQ
224,"专访16家公司：2025年IP授权风口在哪里？",https://mp.weixin.qq.com/s/uoia3mrT_4v9IblJ3x7Kbw
225,"腾讯视频剧集：用好故事激发内容的长效生长",https://mp.weixin.qq.com/s/hsMZv6xezo9TZX4050o3xg
226,"被忽视的2200万块酒店屏幕等，催生60亿新市场丨重回大屏②商用篇",https://mp.weixin.qq.com/s/juxSC4GjhWTK8UnPt0uNXg
227,"2600+IP齐聚，国际展商增长65%，在授权展感受IP热",https://mp.weixin.qq.com/s/rPlrNPLn50vo08I5zPhrGQ
228,"网易互娱连走三人？丁磊对广州藩王的精准切割",https://mp.weixin.qq.com/s/apnHWNm_fXwvH-aGlPM8ZQ
229,"AI原生影视工作室，定义未来内容创作范式",https://mp.weixin.qq.com/s/NUPW2RLeFW40hb69AZgMyw
230,"“长剧短剧化是饮鸩止渴，大屏更需要沉浸感”丨重回大屏③内容篇",https://mp.weixin.qq.com/s/dHgBcKHB4qwsnuJTr_Wq_Q
231,"为什么企业家都热衷上视频播客",https://mp.weixin.qq.com/s/YG4sSmleSugnNbxkLxXBSg
232,"电话接进元宇宙，照片一键生成数字人！｜11月互联网专利盘点",https://mp.weixin.qq.com/s/spqLwn8sThNAqT5CYtW86A
233,"电影票房千万，盲盒销量仅30+，初音未来的商业“双杀”｜解码IP衍生",https://mp.weixin.qq.com/s/20rZapUPBxx18c3MugHJJA
234,"王家卫秦雯的错，错在不够工业化，更不够科技化丨河豚社论",https://mp.weixin.qq.com/s/grR-KXCCRPq42K1HvIP9ZQ
235,"韩国短剧“新三宝”：idol、十九禁与出海跳板｜短剧新大陆③",https://mp.weixin.qq.com/s/n1A1dWuPQlRRzi7lYhH2iA
236,"谁帮喜人续上了资源？｜80位喜人经纪公司盘点",https://mp.weixin.qq.com/s/BslXw93RdhQlOsexFFBjiw
237,"IP食玩龙头冲刺IPO，115亿赛道面临“四重困境”",https://mp.weixin.qq.com/s/-vlVfnQX7Ywe1uej8mPjvQ
238,"我是如何被一个游戏皮肤，害得没了学费和女友的？",https://mp.weixin.qq.com/s/aIhmF0qLprDnJQD8WpKYBw
239,"70%不做剧植、中插跌86%，剧集招商需“新招”",https://mp.weixin.qq.com/s/PrehF9xF-sOptoIeB23gnA
240,"窦骁赘婿被嘲：豪门婚姻成了打工人叙事",https://mp.weixin.qq.com/s/36pNyzHgx_hVcm4cggwL8g
241,"好莱坞大变局：派拉蒙欲买华纳、苹果加码、特朗普力推",https://mp.weixin.qq.com/s/078FSSiDELntUWRyIYxdKg
242,"枫红十月｜小娱月报",https://mp.weixin.qq.com/s/XGYyLKeu2UzeRvX5HoyM8w
243,"国乙2025：舍弃二次元，奔向现充人",https://mp.weixin.qq.com/s/KYe0No1-MS2Kpt7grSzCPQ
244,"品牌投剧的新逻辑，都藏在《新闻女王2》里",https://mp.weixin.qq.com/s/lvqC0eyzpuq_s2d8fMMCng
245,"快手漫剧再加码，短剧赛道的成功可被复制吗？",https://mp.weixin.qq.com/s/YC_92F1fEyNHh_XE96AFDA
246,"2025为何流行“咸鱼美学”？",https://mp.weixin.qq.com/s/2H1XuWpKDTFW6Nw_ggv7qw
247,"日薪3万降到1千，郑州短剧导演猝死在转行后",https://mp.weixin.qq.com/s/tf1nfb-O4_Ysx7Q3Jiw9gg
248,"翁青雅翻车后，我采访了5位失望的恋综死忠粉",https://mp.weixin.qq.com/s/CdQRALSQSzqMUTtKgYWnWQ
249,"四部古偶一个招商擂台，龚俊罗云熙成毅侯明昊谁能抗剧？｜10月剧集商务总结",https://mp.weixin.qq.com/s/plAyE-bTJ96Tb_zcYT1m8A
250,"京东11.11惊喜之夜：重塑电商大促的“情感价值”",https://mp.weixin.qq.com/s/-878Pjp4IwMH1Tchgj6QQw
251,"从瑞幸咖啡到万达影城，鬼灭之刃引爆IP新增量｜解码IP衍生",https://mp.weixin.qq.com/s/ELcbUrGhvcG3xTnIDvZ2KA
252,"破圈、再爆，AI成了IP联动的新“神话”",https://mp.weixin.qq.com/s/Rft_FhVZ9RNoG2wjjSvaNg
253,"《入青云》逆光突围，背后的拾上影业用三年写出“确定性”",https://mp.weixin.qq.com/s/Hj9piKx29l5kQRmVqeueZQ
254,"突围参数迷宫：双11卖爆的电视，为何都贴上了“帧绮映画MAX”标签？",https://mp.weixin.qq.com/s/6Z6dDwdb0cHMITd8JeLVaQ
255,"告别仙侠内卷，题材多元化是国产动画破局的关键",https://mp.weixin.qq.com/s/xhAkF9Sh2O-Sb6fmuj3w_w
256,"十余家平台“跑马圈地”，单部超百万保底，AI漫剧爆发中",https://mp.weixin.qq.com/s/rr3SDnh0HktqQmCfUKWfZA
257,"解密虎鲸超越班：一个给青年演员“发工资”的伯乐",https://mp.weixin.qq.com/s/A-h8alug8I9nupb9TNoeyA
258,"从“影视梦工厂”到“全民片场”，横店的产业升级样本",https://mp.weixin.qq.com/s/3TCEWWrCZ7IqTBUcHPGHcQ
259,"上市公司集体撤离电视剧，主投主控成过去时",https://mp.weixin.qq.com/s/XSsE9BJNLdpj5fHm5anJ3w
260,"当日本电影消失，布鲁可华立等的财报谁会最先“感冒”？",https://mp.weixin.qq.com/s/YbRj632Ko6Rud9GrYgNk3w
261,"易烊千玺拿金鸡影帝不稀奇，他未来能拿10座丨河豚社论",https://mp.weixin.qq.com/s/W8zDr0cDjVzC5-15QZBPPQ
262,"首日售出10万份、2分钟即可生成，可灵AI如何落地亿级用户场景？｜独家",https://mp.weixin.qq.com/s/Aa7eFF2wKGCrDLIok07AbQ
263,"只待新雷！娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动",https://mp.weixin.qq.com/s/6SI-kO-_L_l_z7zKG4fjqg
264,"投抖+、撕排片、蹭金鸡，易烊千玺粉丝的建议《狂野时代》为何没听？",https://mp.weixin.qq.com/s/1dEzry793PvIpcdSPvssZA
265,"何美延的“飞衣”被谁偷了？《再见爱人5》用一条头巾戳中婚姻痛点",https://mp.weixin.qq.com/s/rki3VHq3ZzbfXEG0Kw0xhg
266,"女频化、抽卡师、全面出海：AI漫剧的十大趋势",https://mp.weixin.qq.com/s/Z8ahwCatZvO3VTkjT7GBRA
267,"品质与爽感兼具，《大生意人》走出一条“不老派”的传奇剧之路",https://mp.weixin.qq.com/s/pFtHVfh4ctCwRPSHiq0hmg
268,"优酷连续三季盈利，精品化成流媒体“脱困”样本",https://mp.weixin.qq.com/s/nDxr5u15ymXmKrvzB-XnAQ
269,"行业洗牌期盈利回暖，斗鱼「垂类坚守」换来了什么？",https://mp.weixin.qq.com/s/degYYeBb0n1lstwk5JV5zw
270,"田栩宁梓渝的流量与反噬：甜玉米卖爆2000万，黛珂BKT等遭不满",https://mp.weixin.qq.com/s/eh18uGgW2qfoSglMcB7K0Q
271,"只待新雷！娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动",https://mp.weixin.qq.com/s/rUPpLYuM6Ya0HQuDlp6tDw
272,"爱腾芒超车Netflix，东南亚流媒体格局反转（内含福利）",https://mp.weixin.qq.com/s/HBTg_-pqVE7aAfcqxWimbg
273,"《疯狂动物城》70+联名品牌战，瑞幸、52TOYS凭什么霸榜？｜解码IP衍生",https://mp.weixin.qq.com/s/EZE-2uDRBMqj7oDZzbjRMg
274,"《疯狂动物城2》引爆上海迪士尼，好故事如何赋能线下乐园？",https://mp.weixin.qq.com/s/_Edx6Zvvsf3VFPLg_miHYQ
275,"只待新雷！娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动",https://mp.weixin.qq.com/s/vvglAHOlNWJFHGgzC-V0Vw
276,"《三国的星空》果麦投4000万全亏，光线却不亏？（内含福利）",https://mp.weixin.qq.com/s/o8xeUd5lUucQb1hRcAflxw
277,"只待新雷！娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动",https://mp.weixin.qq.com/s/vQQ4AFc_iDRIM17aWCB76w
278,"AI掀起影视创作权再分配，腾讯视频广发“英雄帖”",https://mp.weixin.qq.com/s/Xboqo0JDJN2jcws3a3FuaA
279,"只待新雷！娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动",https://mp.weixin.qq.com/s/4tuiCqNkcMhI3U4M4d64UA
280,"私域收徒、社媒起号、AI辅助，玄学消费的智能时代",https://mp.weixin.qq.com/s/7K34d7UuoGYTCLuDzFkarA
281,"首届红果创大现场直击：短剧创作者如何“开花结果”？",https://mp.weixin.qq.com/s/roatZ75Ln0q38NFSGmhq8g
282,"冬季档跑出“小黑马”，《狙击蝴蝶》成满足观众情绪的“电子羽绒服”",https://mp.weixin.qq.com/s/LiZvaiFDxWI6hyZ5JZU71A
283,"爆款率过半、算力成本仅20%，通义万相模型“跑通了”AI漫剧",https://mp.weixin.qq.com/s/Z5wZyAnWRlSmVfm_5zh-Dg
284,"爱潮玩更爱拼豆，“狐兔CP”背后的新情绪经济",https://mp.weixin.qq.com/s/KjTAeSoTTF9jNVTYaSRwbA
285,"重构“短剧神话”AI漫剧，谁将拿走最大的蛋糕？",https://mp.weixin.qq.com/s/UIu1Wlslaf47tmKoXsPaYA
286,"双高胎杂志破百万，张兴朝拿下10个品牌，谁是喜人商务顶流？",https://mp.weixin.qq.com/s/5CNorvHpKa3zjN_XOqfwBg
287,"Netflix买华纳生变：派拉蒙截胡，特朗普授意？",https://mp.weixin.qq.com/s/2y8g9owNu02AT5PqTYUzAw
288,"为什么连倪妮热巴刘浩存，都无法拯救尾鱼IP？",https://mp.weixin.qq.com/s/CFcXKn_yc28Fl-dwElY0-A
289,"掉粉45万的散人与次世代游戏的性别困局",https://mp.weixin.qq.com/s/JlY8TtLXYX-k1OOKSjIQvw
290,"Netflix827亿美金收购华纳幕后的七个问题",https://mp.weixin.qq.com/s/oaobJQUT6ldUFplM7OfV1g
291,"综艺导演转型直播，用10万成本赚百万流水",https://mp.weixin.qq.com/s/9K8HiGrL1PXrCtDznIB3LA
292,"腾讯为何也要买华纳：引入HBO、参投哈利波特或纯财务？",https://mp.weixin.qq.com/s/gpWNtuFN4cmW9hLUMBWXJw
293,"爱奇艺如何用AI评估剧本角色的爆款潜力？｜11月互联网专利盘点",https://mp.weixin.qq.com/s/805Xf55gaa4uNv7H64XA1Q
294,"不靠起诉靠投资，迪士尼10亿美元入股OpenAI，那爱优腾呢？",https://mp.weixin.qq.com/s/fNKB2A7NiWtlhuOSnAqkfw
295,"爆款短剧《夺娶》、《婢女》背后：对话“女性情绪捕手”吴承哲导演",https://mp.weixin.qq.com/s/MMWQfyFLoEe1Knu8expSSw
296,"长剧市场的韧性范本，《大生意人》稳势收官",https://mp.weixin.qq.com/s/oSAIz6VGLQPuNX4Cm4_Hrw
297,"听花岛：去年从从容容，今年气喘吁吁 | 年刊节选",https://mp.weixin.qq.com/s/ra_KpeccQ1sjXKEzvOfP-w
298,"录音哥、00花刷屏背后，这家公司为何总能精准产出爆款？",https://mp.weixin.qq.com/s/0e1qr07VLTcpOaJkpG9YZw
299,"奖项征集 | 娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动",https://mp.weixin.qq.com/s/oFUnwcibPMKjqyhxB8PGKA
300,"凛冬｜小娱月报",https://mp.weixin.qq.com/s/NFwxe1jnBcGOhWTHTH8KTg
301,"从综艺到团播，我都经历了什么丨宋秉华自述",https://mp.weixin.qq.com/s/silFMQT_ctYVFnDVgRnrXg
302,"“脱粉”热搜后，我听了6位王俊凯粉丝的心碎与坚持",https://mp.weixin.qq.com/s/ih0D-e0GgZVQjxrHgbJmZQ
303,"2025金触点大奖获奖名单揭晓",https://mp.weixin.qq.com/s/EeCLBK85IILBzbzpkqmcPQ
304,"奖项征集 | 娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动",https://mp.weixin.qq.com/s/rpvOe_cgKFZOQ2wpmXvPvw
305,"奖项征集 | 娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动",https://mp.weixin.qq.com/s/_8BhaZuA3dVVMRUiVSWD8g
306,"泼天的“吃瓜”流量，为何救不了红楼梦的改编路？",https://mp.weixin.qq.com/s/fPVkAllIC_xdaPc9eWaD0Q
307,"奖项征集 | 娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动",https://mp.weixin.qq.com/s/ddCEXlCZAiBLkNuVnXZrMg
308,"五大趋势连发，短剧2025巨变｜年终总结①",https://mp.weixin.qq.com/s/gxsynt5KeQmqtNBog2RKGQ
309,"娱乐资本论实习生招聘开始啦",https://mp.weixin.qq.com/s/nri3xegEgbX19lomC2ILVw
310,"叔萝CP姐狗恋“回暖”，朱亚文陈妍希赢在哪儿？",https://mp.weixin.qq.com/s/wOfVf7OE4mFZvKWfuui8ow
311,"“一姐”卡比丘翻车，76W月活疑注水百万收藏，“酸涩”长佩路在何方？",https://mp.weixin.qq.com/s/8sbfk9wBJI2WeaqbUctjeA
312,"200亿出海市场，谁在闷声赚大钱｜年终总结②",https://mp.weixin.qq.com/s/Ly77iNliOwfHlb6LPr0tKg
313,"大湾鸡化身全运顶流，赛会文创如何拿捏年轻人？|对话元隆雅图",https://mp.weixin.qq.com/s/jBx3Er3AKnS1B-OOSJpbJA
314,"番茄IP统治漫剧，古神嘴替撞上重生成鱼｜一周漫剧观察",https://mp.weixin.qq.com/s/GpyNY7vPMHrIj_t9j4T4VQ
315,"“广电21条”之下，长剧的安全感来自系列化开发？",https://mp.weixin.qq.com/s/hiSVKvil9tdHBh1N5wDWzA
316,"奖项征集 | 娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动",https://mp.weixin.qq.com/s/SdHDfDl9fRaqbw_OI21-pw
317,"奖项征集 | 娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动",https://mp.weixin.qq.com/s/SWFrkQsD_j0dj717kUF5vA
318,"奖项征集 | 娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动",https://mp.weixin.qq.com/s/j7GcETzIm7x5ZzGtXV1IMw
319,"喜悦、SK、听潮阁：新一代“平民偶像大厂”丨拆解TOP6娱播公会",https://mp.weixin.qq.com/s/40U1PpOjOiao_EFRy6LiFQ
320,"5月开拍，12月播出，豆瓣8.6，《反人类暴行》快工也能出细活？",https://mp.weixin.qq.com/s/SrqzwbTYoNT3i_TlPrWpDw
321,"奖项征集 | 娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动",https://mp.weixin.qq.com/s/uIDS_6rzYYguyBJ92-WXWQ
322,"7年不痒的B站跨晚 “拿捏”观众的不止回忆杀",https://mp.weixin.qq.com/s/X7CeI6pYpvrkgzh7k1RsLQ
323,"金河豚，「首轮入围」名单揭晓",https://mp.weixin.qq.com/s/-KZ4laZ6YJUtIUkNoJtiDQ
324,"库迪咖啡李颖波：从国漫《哪吒2》到小香风的粉墨巴黎，联名破圈的核心是什么？ | 年刊节选",https://mp.weixin.qq.com/s/X7N06sQC8FBgJ2Ncix4MRA
325,"金河豚，「首轮入围」名单揭晓",https://mp.weixin.qq.com/s/pMu5jQyiKi4UMwRaxxIaVw
326,"珀乐互动杨晟：AI时代，IP与合规数字资产是核心壁垒 | 年刊节选",https://mp.weixin.qq.com/s/VovoGynd52vnJbhWDxdDTg
327,"从创作到IP运营，本质都是一件事：为用户创造价值｜恒星引力CEO 王一栩",https://mp.weixin.qq.com/s/NMCitkzYGFAdazvIxGKWLA
328,"从《唐诡奇谭》，看系列剧IP如何实现“养成”？",https://mp.weixin.qq.com/s/XsxnhD9GMUUea4__PuAUyg
329,"短剧2025：题材爆发、创制革新，好内容的“长坡厚雪”",https://mp.weixin.qq.com/s/jlP2s6Ol3ttLsDWmI-uSkw
330,"AI漫剧集体兽化，日式福瑞重构中式叙事｜一周漫剧观察",https://mp.weixin.qq.com/s/-s6lQ1y64seJNYykxadpFA
331,"2025剧集行业走出短期博弈",https://mp.weixin.qq.com/s/T0x9ph64dUxK0mmiiAfrBQ
332,"2026年漫剧第一爆，陷入抄袭罗生门？",https://mp.weixin.qq.com/s/wCngpKNlrooPeRqZ6oSxZg
333,"听潮阁执行总裁邵恩庆：不止于语音，我们的个播转型与音乐生态｜年刊节选",https://mp.weixin.qq.com/s/XIdFbhFdq1ETO4qBkFmuDw
334,"漫剧进入秒爽时代，绑定丧尸末日恋爱｜一周漫剧观察",https://mp.weixin.qq.com/s/DuP78AtHAwO8OI1W84AiMQ
335,"现金流才是王道，2025文娱资本生存实录①",https://mp.weixin.qq.com/s/mWOvObgk0fMWdfRqN6Xr-w
336,"首批17位嘉宾确认出席 CEIS 2026中国娱乐产业年会暨金河豚荣誉推选",https://mp.weixin.qq.com/s/s7j4u6xEq5Zlve8pVvz32Q
337,"动画电影VS AI漫剧，产业范式转换进行时｜年终总结③",https://mp.weixin.qq.com/s/Wk3vz0kfBENsqPn4DLy_Pg
338,"爱奇艺杨向华：在海外讲一门长期的中国内容生意|年刊节选",https://mp.weixin.qq.com/s/S_MHnxl4sTryBAkuo9344w
339,"金河豚，「二轮入围」名单揭晓",https://mp.weixin.qq.com/s/t3fko5pTxNerbZORDjporg
340,"“超级内容”获天使轮融资：马斯克投资人入局，中文播客的商业化奇点已至？丨融资首发",https://mp.weixin.qq.com/s/TCBuPz-xHABDMuIrUc-EDg
341,"虎鲸文娱优酷刘燕红：与青年人才共同创作能与观众同频共振的好内容 ｜年刊节选",https://mp.weixin.qq.com/s/gUkfqHTruXJlkCdzY81V_Q
342,"倒计时6天，为什么你要来CEIS 2026？｜直击文娱产业4大“新风口”",https://mp.weixin.qq.com/s/RTtRMNAFh-G0JUKPyqZVxA
343,"想抓AI漫剧风口的年轻人，沦为培训班的韭菜",https://mp.weixin.qq.com/s/4wAkJXAGWEp9jvjk49NKQg
344,"倒计时1周，为什么你要来CEIS 2026？｜直击文娱产业4大“新风口”",https://mp.weixin.qq.com/s/het_hDboMePzIcYurWTtYg
345,"文娱AI的2025：一半是海水，一半是火焰 | 年终盘点",https://mp.weixin.qq.com/s/KpZ0r637GcVZ6rjwekYsCw
346,"首批17位嘉宾确认出席 CEIS 2026中国娱乐产业年会暨金河豚荣誉推选",https://mp.weixin.qq.com/s/PcKc06luSjKnDma66dxE1Q
347,"首批17位嘉宾确认出席 CEIS 2026中国娱乐产业年会暨金河豚荣誉推选",https://mp.weixin.qq.com/s/ZhACKL14EV_LcR5_K5seeg
348,"抄袭未完，骗稿又起：AI漫剧赛道再陷罗生门",https://mp.weixin.qq.com/s/5Wd3b7RVQeCoyph6h126pw
349,"专访洪啸：综艺重新探索全民性内容，将内容转化为多重变现的资产｜年刊节选",https://mp.weixin.qq.com/s/pfEaETPtNUC4hA1nO6m1_w
350,"麦芽传媒副总裁杨光伟：内容红利时代，坚持精品化才能穿越长周期｜年刊节选",https://mp.weixin.qq.com/s/2oTbYb5FzACaTIk39BijXA
351,"重估品牌预算，为何优酷人文是必选项？",https://mp.weixin.qq.com/s/JcW5x5k1qLw6pey-rHvGJg
352,"倒计时2天，为什么你要来CEIS 2026？｜直击文娱产业4大“新风口”",https://mp.weixin.qq.com/s/g0lQZ_I3EOFqlVB8iWGw5A
353,"声音克隆如何又快又好？游戏赠礼怎样“一键回复”？｜12月互联网专利盘点",https://mp.weixin.qq.com/s/PJn_AOBv5Z_PF2voqR2RfA
354,"系列剧招商走高，成毅《长安二十四计》优酷广告年冠｜Q4剧集商务总结",https://mp.weixin.qq.com/s/FKwsmq6sJrTyCkKP_iXngA
355,"金河豚，「完整入围」名单揭晓",https://mp.weixin.qq.com/s/yZVHyA7RGxZJavkf_saYZg
356,"大牌云集的《贪吃蛇》怎么就降维打击了传统短剧？",https://mp.weixin.qq.com/s/bKvJjqaXMGBl1YhCCX1rZw
357,"倒计时5天，为什么你要来CEIS 2026？｜直击文娱产业4大“新风口”",https://mp.weixin.qq.com/s/X3nrOWew8a1LWr98ERf0mA
358,"金河豚，「完整入围」名单揭晓",https://mp.weixin.qq.com/s/peflNF-n45WL-gfMPRkRBg
359,"内娱演唱会，从此有了概念天花板",https://mp.weixin.qq.com/s/s78G4uG8rII_4jMXyRDgjw
360,"赵丽颖谭松韵救不了仙偶“拼好剧”",https://mp.weixin.qq.com/s/WfK3vOhNyNFam-GLW91EDQ
361,"跳出玄幻内卷，乡村漫剧满足需求“空白”｜一周漫剧观察",https://mp.weixin.qq.com/s/BqCZk2kYWV1fRaimh0z_bw
362,"CEIS2026金河豚获选名单重磅发布",https://mp.weixin.qq.com/s/ze_0JBTYXGGsivHEsZWzIw
363,"“碾压老外”题材崛起，成流量收割机｜一周漫剧观察",https://mp.weixin.qq.com/s/Lv0oS4qnXU2BZ1OyhHfrtg
364,"一场属于「老铁们」的晚会，折射出快手直播生态的活力与繁荣",https://mp.weixin.qq.com/s/IsQ5r0DpIPgGTv0meDjrKw
365,"漫剧背后，其实是“AI+内容”的更大可能 | CEIS2026 现场实录",https://mp.weixin.qq.com/s/UG2fIZzueeg8Nts-xmKoqA
366,"熟男群像、烟火生活，《大叔罗曼史》把都市短剧拍出新质感",https://mp.weixin.qq.com/s/CQExGETKhr78yTpfO_qfIw
367,"卧底280亿《无尽冬日》联盟：都是从不玩SLG的现充？",https://mp.weixin.qq.com/s/czlGXpLZ_2EC91wy9M1LuQ
368,"马特•达蒙吐槽Netflix：算法“杀死”电影、摄影不再重要",https://mp.weixin.qq.com/s/XWp3llCRhNgtL_PHjbHJ-w
369,"要不IP要不IPO，泛娱乐公司只有这两条活路",https://mp.weixin.qq.com/s/JVUfS6qGLjThiXB93P9Q8w
370,"倒计时1天，为什么你要来CEIS 2026？｜直击文娱产业4大“新风口”",https://mp.weixin.qq.com/s/CgRYRlY_0qk3cj2lMnap-Q
371,"《骄阳似我》抵达人心，西嘻影业穿越周期",https://mp.weixin.qq.com/s/pXk4DVvJk92mvnta0raKsg
372,"从团队作战到一人剧组：AI如何重塑影视内容生产｜CEIS2026现场实录",https://mp.weixin.qq.com/s/gsDy9fuDFBVHC6mrluiSRg
373,"潮玩2026融资爆了？背后有三重隐忧与三大红利",https://mp.weixin.qq.com/s/P5Q1MdnRXwcI5A0IWwcb_g
374,"马化腾为何对长剧不慌张｜年终总结④",https://mp.weixin.qq.com/s/lHmb4gkyKQZIGIsnvEQDaQ
375,"AI真人短剧爆火背后：谁在重构短剧创作生态？",https://mp.weixin.qq.com/s/R_bfURCr7ciRXKHuKQFk7A
376,"预判2026：谷子经济主流化，娱乐营销圈层化 | CEIS2026现场实录",https://mp.weixin.qq.com/s/FhgTJWbFb1zrnTdCyGOvzQ
377,"电影迎来IP时代：小红书用“热爱”重构营销新可能",https://mp.weixin.qq.com/s/Lblh5vehynH31NMINuKzkA
