序号,文章标题,URL
163,定制喜帖成硬通货，喜茶这波低成本狂欢怎么就火了？,https://mp.weixin.qq.com/s/bVdQryDzpiLF6zHYG6g3IQ
164,欧莱雅斥资4.91亿扩产香水；美丽田园4000万收购19店；蔓迪国际冲刺“防脱第一股”｜美妆圈一周大事件,https://mp.weixin.qq.com/s/_FnSo-tDS9rgFGuSRGNo5w
165,昂跑在中国狂奔，它是“下一个Lululemon”？,https://mp.weixin.qq.com/s/0YLS-hprxPnixdfffvQi1A
166,王一博升任UGG全球代言人；张艺兴官宣支付宝双title；LV官宣卢昱晓｜一周代言人盘点,https://mp.weixin.qq.com/s/_RnFYu8nqL7EzPz_aFPHeg
167,丸美赴港上市；资生堂前三季度巨亏15亿；Champion携手露华浓进军香氛市场｜一周美妆圈大事件,https://mp.weixin.qq.com/s/nDKqnG4s179QHiuo4pff8Q
168,库里与安德玛结束12年合作；SKIMS完成2.25亿美元融资；亚瑟士前三季度营收287亿元创新高｜一周运动服饰圈大事件,https://mp.weixin.qq.com/s/1W39Dyd-3mIkObQmlVdnWQ
169,Rays潮玩甜玉米单品卖出2000万：田栩宁、梓渝CP粉比唯粉更努力？| 明星营销观察,https://mp.weixin.qq.com/s/tyTHepGvg55zKsAdHRgNng
170,瑞幸3个月花掉28.9亿外卖费，被外卖战“偷”走奶酪？,https://mp.weixin.qq.com/s/pRhUSMXAGxIhXmGVelWbeg
171,茉酸奶联名史努比；必胜客联动《道诡异仙》；茉莉奶白联动《偶像梦幻祭2》｜一周IP联名盘点,https://mp.weixin.qq.com/s/kMx_l-mGrOMTVrHmE0LQkA
172,全球首个宝可梦户外常设乐园预计开业 ；Labubu或将改编电影；三丽鸥业绩强劲增长｜一周谷子潮玩圈大事件,https://mp.weixin.qq.com/s/F3DxPUMp0RLb1fwfOUEZ4Q
173,只待新雷！娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动,https://mp.weixin.qq.com/s/fZEV-n_RlAX97iugkM3PCg
174,4.99万换电新车正式交付，是谁在买“京东国民好车”？,https://mp.weixin.qq.com/s/f2SzXqgMoUHu9SBBl1nMRQ
175,标配8000mAh电池，荣耀500掀起“体验升维”革命,https://mp.weixin.qq.com/s/MLmIQkFF3aUcb8wYVsuBXA
176,数十位明星下场背书，口服麦角硫因是抗老黑科技还是消费陷阱？,https://mp.weixin.qq.com/s/lMb19CARty-UGgdOc191WA
177,伊利官宣张兴朝；鞠婧祎代言鸭鸭；车代扎堆官宣｜一周代言人盘点,https://mp.weixin.qq.com/s/LHwhowLpLeJXfZBIMI0HpQ
178,华为京东推出AI玩具；《疯狂动物城2》持续释放IP价值；高达基地旗舰店布局成都｜一周谷子潮玩圈大事件,https://mp.weixin.qq.com/s/d42vMrlvvK2oKYAeNy-ygw
179,中国咖啡不只有瑞幸，两个云南品牌在拼多多的升级之路,https://mp.weixin.qq.com/s/iz9_GXBH7SukUEz-X9BXUg
180,即时零售下半场，争夺“中国胃”,https://mp.weixin.qq.com/s/B-dZ3ZfxzwilZbA9vh1AQw
181,亚玛芬体育Q3营收增长30%；On昂跑推出“声音陪跑”播客；lululemon高层人事变动｜一周运动服饰圈大事件,https://mp.weixin.qq.com/s/UqZEabdjRzIbI-jGnQUpoQ
182,茶颜悦色咖啡全渠道扩张；元气森林剥离北海牧场；三只松鼠回应“鼠式花名”｜一周茶饮食品圈大事件,https://mp.weixin.qq.com/s/iWm5M0mv-2Tzpd5oh6uHwQ
183,安踏再传收购PUMA；李宁户外首店；Nike ACG加速独立运营｜运动服饰圈一周大事件,https://mp.weixin.qq.com/s/POJ5s3OdVMQyRVaScKhQCA
184,女性、色彩与鞋履：亚玛芬能否再造一个「始祖鸟」？,https://mp.weixin.qq.com/s/Mk-vkYluCI0NDgHyxWT3PQ
185,比音勒芬，去“登味”进行时,https://mp.weixin.qq.com/s/4R_VS1SLx_xTgT_Pogr2ZQ
186,屈臣氏计划港股上市；HBN被传启动上市；雅诗兰黛考虑出售蒂佳婷并再度裁员｜美妆圈一周大事件,https://mp.weixin.qq.com/s/dSnmo4OXdF_W8E0FabMGLw
187,肯德基官宣宝可梦；麦当劳官宣飞天小女警；汉堡王联动海绵宝宝｜一周IP联名盘点,https://mp.weixin.qq.com/s/4676uOEQX_EnGh_i81SV6g
188,「烟火气」与「娱乐圈」跨界联动，大批「烟火小店」在抖音收获新增长,https://mp.weixin.qq.com/s/10FBJN08dL8sJfX9PUdA6A
189,新茶饮结束跑马圈地，霸王茶姬给出存量时代的增长法则,https://mp.weixin.qq.com/s/IPNws1v351XKabQl0vXiLw
190,东娱2025年代言人营销白皮书发布：明星代言迈入4.0时代,https://mp.weixin.qq.com/s/znVufhlE7l2KSXKW2VQz8g
191,阿里美团闪购大战阶段性收官；蜜雪冰城低调测试早餐业务；山姆会员店上架薛记炒货引争议｜茶饮食品圈一周大事件,https://mp.weixin.qq.com/s/RZs_4DSiJjwJksrmICAOAg
192,泡泡玛特南京东路再开旗舰店；乐高与世界杯合作；任天堂收购万代新加坡工作室｜一周谷子潮玩圈大事件,https://mp.weixin.qq.com/s/BXQmIUJX4ozV3CkmBQ9l_g
193,股价下跌1/3，泡泡玛特打击黄牛错了吗？,https://mp.weixin.qq.com/s/Dh-VKUX80VWb-ed1EfkFTQ
194,韩国时尚电商Musinsa筹备IPO；红杉中国拟收购Golden Goose；安踏再传收购Puma｜一周运动服饰圈大事件,https://mp.weixin.qq.com/s/n_NJRFIRoghTkmpooA_ggQ
195,丸美港股遇阻；名媛名妆破产；欧莱雅集团确认将启动阿玛尼投资评估｜一周美妆圈大事件,https://mp.weixin.qq.com/s/FS_NVyj8haQri6c9BT0xNw
196,为何娱乐明星成为运动户外品牌争抢的“标配”？ ｜100家运动品牌代言大盘点,https://mp.weixin.qq.com/s/F9JIM5DalIPD7Fhh7hwajQ
197,阿迪达斯“下乡”，海澜之家当“蛇头”,https://mp.weixin.qq.com/s/bQGLdx8DiqQ-Kn9W9llIdg
198,奖项征集 | 娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动,https://mp.weixin.qq.com/s/AI7x54ng3iWY70wIBESLzA
199,饿了么App正式更名淘宝闪购；塔斯汀回应关店传闻；梦龙三地上市｜一周茶饮食品圈大事件,https://mp.weixin.qq.com/s/4Cm-NwQXGujnEwRcgV63Pg
200,肖战官宣欧莱雅；朱一龙携手雅诗兰黛；杨幂代言Prada｜一周代言人盘点,https://mp.weixin.qq.com/s/XZ5CiBKFt1U6xSfx7TDBzQ
201,登上双11榜单前三的裘真，如何摸着山下有松过河?,https://mp.weixin.qq.com/s/vW1eG9xsSgtq9ThYJjX68Q
202,Manner联动Kimi；乐乐茶联名花园宝宝；茶话弄携手枭起青壤｜一周IP联名盘点,https://mp.weixin.qq.com/s/f7VdMndTaPX25bpy63KYCg
203,张兴朝一条广告百万？30+品牌撒钱喜人谁输谁赢？,https://mp.weixin.qq.com/s/j4YsJhZ59jdeas3UzyMI-Q
204,人们为什么会爱上跑步？这里有轻功给出的答案,https://mp.weixin.qq.com/s/pXlzTiAtO3uBXjIa2Azfzw
205,光有IP还不够，情绪价值是关键！《疯狂动物城2》IP合作启示录,https://mp.weixin.qq.com/s/ynEGd7dNRcmOTj5PlUOS7Q
206,一边关停，一边开业：美团电商“退场”，即时零售“加码”,https://mp.weixin.qq.com/s/ad6pOVBKrCU_ab3vrxp5vQ
207,遇见小面上市即破发；挪瓦咖啡全球门店破万；瑞幸咖啡借代理模式入台｜一周茶饮食品圈大事件,https://mp.weixin.qq.com/s/4lhCfu0s_DVOvWDIuSTfeg
208,瑞幸联名小黄人；星巴克推出哈利波特魔法特调；纯享合作长安二十四计 | 一周IP联名盘点,https://mp.weixin.qq.com/s/0XDk57wmm55a2R_7FOmbDQ
209,泡泡玛特引入LV高管；高乐股份再度易主；闲鱼卡牌年度报告发布｜一周谷子潮玩圈大事件,https://mp.weixin.qq.com/s/l2g7O0gXrL4jMAWyrlEvOA
210,于适代言浪琴表；檀健次代言欧珑；任嘉伦升级浪莎全球品牌代言人｜一周代言人盘点,https://mp.weixin.qq.com/s/6UTsq6-YZie52WxqdNAbrA
211,网红韩国潮牌，只有一年保鲜期？,https://mp.weixin.qq.com/s/qOKjI_912SU0hNCzVp2nxw
212,养乐多化妆品退华；资生堂重大人事变动；花知晓登陆美国Ulta Beauty｜一周美妆圈大事件,https://mp.weixin.qq.com/s/bWhAfJOg6_-c5kKz9UwG9Q
213,雪花飘落的那一刻，转身裙摆的瞬间，vivo S50用长焦Live稳稳拿捏,https://mp.weixin.qq.com/s/rvnfvfPqXrUovcPYhfhy8Q
214,朱一龙没带火的“英国茅台”，李现“野生代言”卖断货？,https://mp.weixin.qq.com/s/vpVEtox6_vrJ5lJoJyM0Ew
215,奖项征集 | 娱乐资本论 CEIS 2026暨「金河豚」荣誉推选正式启动,https://mp.weixin.qq.com/s/NmsYA4eqYAElZ7rtxAaeTA
216,三夫户外全力押注X-BIONIC；伯希和深度绑定米兰冬奥会；MUSINSA中国首店落地上海｜一周运动服饰圈大事件,https://mp.weixin.qq.com/s/DsjvqgT0lYpNGp-2Ofd6SQ
217,对话小度AI眼镜：39g轻量化机身，如何把拍照翻译做到行业顶尖？｜品牌深壹度,https://mp.weixin.qq.com/s/hOsvzxqJSgevUI7_Zeicjg
218,Labubu与保时捷合作；卡游泰国首店开业；迪士尼与OpenAI达成十年期战略合作｜一周谷子潮玩圈大事件,https://mp.weixin.qq.com/s/vaYrPSJBMh8gv9qgkNrT_A
219,20年老牌美妆企业澳丽达破产；科蒂高层或将更迭；珀莱雅入股桦冠生物｜一周美妆圈大事件,https://mp.weixin.qq.com/s/6fZ8NSFzC6_dO4Okjc-_tQ
220,刘浩存代言韩束；单依纯代言PUMA；彩棠官宣陈都灵｜一周代言人盘点,https://mp.weixin.qq.com/s/Rkq6G31FehR-6h6x3g-JGQ
221,山姆爆火的400克女款羽绒服，打了多少商家的脸？,https://mp.weixin.qq.com/s/jHsnjWaX5ltmEHnyP-sbaw
222,喜茶联动星星人；林里联动开心消消乐；库迪推出设计师联名｜一周IP联名盘点,https://mp.weixin.qq.com/s/yylnFEeCukoQfD5TQzw8HA
223,奈雪的茶联名点赞鹅；茉莉奶白联名自嘲熊；必胜客联动高达｜一周IP联名盘点,https://mp.weixin.qq.com/s/oJMq2devj-eVrU8wAGDIvg
224,MO&Co. 官宣张曼玉；美团外卖官宣周杰伦；吴磊代言益达｜一周代言人盘点,https://mp.weixin.qq.com/s/UHkpUHCIlhUS3GELL1CKMg
225,乐乐茶致歉；袁记云饺泰国首店开业；康师傅大窑百威人事变动｜一周茶饮食品圈大事件,https://mp.weixin.qq.com/s/ZbRWKheSpJUH5Y86Y0TcPg
226,跳出液态奶内卷：2025特仑苏多元产品布局,https://mp.weixin.qq.com/s/JmUgvlVKP1WwMNUIc8ZyZw
227,达美乐来中国只赚了两年钱,https://mp.weixin.qq.com/s/hIHGpwsqhPNMI4s57xHaWw
228,年轻人争抢的“丑东西”，正在重塑IP联名逻辑,https://mp.weixin.qq.com/s/a7MdRR9jrwouaPi4aOutlw
229,26个韩妆品牌抖音GMV破亿；韩束陷禁用成分风波；九州通7亿元接盘奥园美谷｜一周美妆圈大事件,https://mp.weixin.qq.com/s/-2Kscs-eK9LQXZpiMdc12Q
230,复盘今年269次茶饮咖啡联名代言：喜茶刹车，瑞幸翻车？｜2025已回答①,https://mp.weixin.qq.com/s/phzACpmGiMhObVe-zBLw5w
231,Elliott入股Lululemon；比音勒芬解散投资合伙企业；FILA火柴棍迪桑特新店｜一周运动服饰圈大事件,https://mp.weixin.qq.com/s/-k9u1plvWtkwOVbwqrL0ag
232,索尼收购花生漫画；华盛旗下长荣玩具停产；奇梦岛全国首店落地北京｜一周谷子潮玩圈大事件,https://mp.weixin.qq.com/s/EHj-TWJoeRsygUiiGCn34Q
233,金河豚，「首轮入围」名单揭晓,https://mp.weixin.qq.com/s/7snLVGWihuGl22cQxshuCQ
234,10位新锐博主逆势走红，2026年创作者还有哪些机会？| 2025已回答②,https://mp.weixin.qq.com/s/ucvZ1Sr4mhsOKV1GgvK5Hw
235,金河豚，「首轮入围」名单揭晓,https://mp.weixin.qq.com/s/or3cfBQiuX_D05SxCxWjhA
236,对话库迪咖啡：从《哪吒2》到非遗云锦，IP联名核心是“让人感觉到被尊重”,https://mp.weixin.qq.com/s/Z6-FTbVafvYZLFNfSp96TA
237,剁椒Spicy的2025：9个10W+背后，我们从「情绪沸点」抵达「产业冰点」,https://mp.weixin.qq.com/s/p4E077VLQr6To7coeeplUA
238,洪九果品港交所正式除牌；李宁“宁咖啡”落地王府井；京东正式推出独立APP“京东AI购”｜一周茶饮食品圈大事件,https://mp.weixin.qq.com/s/-JoScL6IsglzYvN90iBEgw
239,从村支书到服装主理人：中小商家们靠“AI分身”闯出百万流水,https://mp.weixin.qq.com/s/acLrij2Svu3JIYVjpRr2og
240,金河豚，「首轮入围」名单揭晓,https://mp.weixin.qq.com/s/KQ7tyw4-4k7raOjA6X1Okw
241,从「更年期」破圈、到中女健康赛道「代言人」：李静IP的公共价值跃迁,https://mp.weixin.qq.com/s/xykI2u0puYZ47U-y36fhHw
242,奥迪携手张晚意；海马体携手卢昱晓；PRADA官宣李兰迪｜一周代言人盘点,https://mp.weixin.qq.com/s/oMDKik2ka7mslC06Mz71LQ
243,乐高发布划时代智能积木系统；京东成立“变色龙业务部”；Suplay冲刺港交所｜一周谷子潮玩圈大事件,https://mp.weixin.qq.com/s/H7zDVzh_JsOfwXQFH2Anbw
244,星巴克跨界美妆；强生爽身粉致癌案被判赔110亿元；斯坦德检测冲击“美妆检测第一股”｜一周美妆圈大事件,https://mp.weixin.qq.com/s/R8cRD1leUmstRgq61IIZ8Q
245,霸王茶姬通报停业整顿涉事门店；酸奶罐罐被茉酸奶收购；元气森林进军凉茶赛道｜一周茶饮食品圈大事件,https://mp.weixin.qq.com/s/v6Nzx3ZSZjEKINZl7EZW9A
246,10元一张的卡牌撑起8000万利润，Suplay正在准备抢先敲钟,https://mp.weixin.qq.com/s/XBakMEebft4kXTV8QI18Lw
247,当抖音热梗照进现实，虚拟共鸣找到现实出口,https://mp.weixin.qq.com/s/8UsYMlx_LlSUY61_NsE6qg
248,亚朵进入“星朋友圈”，星巴克会员的含金量还在上升,https://mp.weixin.qq.com/s/H8npMuQWzAKWuLxaiQVScg
249,阿迪达斯签约苏超；耐克或考虑出售匡威；迪卡侬携手2026冬残奥会｜一周运动服饰圈大事件,https://mp.weixin.qq.com/s/yiIzlmBROcrBXyQA4gna2A
250,古迈离职、品牌换血，Nan beauty注定无法成为“下一个毛戈平”？,https://mp.weixin.qq.com/s/K58HSe4RFMBN7tp61EFXkw
251,海底捞联动一人之下；DQ联动小马宝莉；瑞星联名魔道祖师｜一周IP联名盘点,https://mp.weixin.qq.com/s/135THLNvoN9NTf_XD2jjNA
252,2026新网红运动诞生，但匹克球热不会像飞盘一样短暂,https://mp.weixin.qq.com/s/Z9NSJAPXXfreKdxY5v0Wug
253,首批17位嘉宾确认出席 CEIS 2026中国娱乐产业年会暨金河豚荣誉推选,https://mp.weixin.qq.com/s/EScnlBl4gal0CipUU9ga6Q
254,赵露思代言CHUU；杨颖代言三式；王楚钦宋祖儿title升级｜一周代言人盘点,https://mp.weixin.qq.com/s/i_bs1I6gCkiHXS_lYP6hAw
255,金河豚，「二轮入围」名单揭晓,https://mp.weixin.qq.com/s/O6enV-_tx5EjUPFGqNd2MA
256,盘点282款搪胶毛绒和它们的代言人：田栩宁梓渝侯明昊，谁能带出下一个LABUBU？｜2025已回答④,https://mp.weixin.qq.com/s/2LHWm6TJp2QCBtGu7JMyGw
257,倒计时1周，为什么你要来CEIS 2026？｜直击文娱产业4大“新风口”,https://mp.weixin.qq.com/s/J4zDt3GMtQ6rzHaMgmPSzw
258,毛戈平引入LVMH旗下基金；雅芳国际业务被1英镑甩卖；雅诗兰黛被传低价打包出售三大品牌｜一周美妆圈大事件,https://mp.weixin.qq.com/s/1l74SrvuA5AasTSZbUSMbw
259,董宇辉卖顾家沙发，单产品过亿，为什么消费者和从业者都不满？,https://mp.weixin.qq.com/s/kl8aTaP1TlphBvepugbuRA
260,谷子经济到底凉了没有？｜2025已回答③,https://mp.weixin.qq.com/s/UzqXi1K_JUqjZIPtxh6DQw
261,alo打假“失利”后，带人来上海了,https://mp.weixin.qq.com/s/15EGYKUDk6Q-UxhxvS8WNQ
262,爷爷不泡茶联名卡皮巴拉；德克士联动EVA；瑞幸咖啡魔道祖师联动第二弹｜一周IP联名盘点,https://mp.weixin.qq.com/s/gHkkmW4R8tKrJa1imJBpWw
263,倒计时5天，为什么你要来CEIS 2026？｜直击文娱产业4大“新风口”,https://mp.weixin.qq.com/s/_cC3aCBtn7ympOc5VYQspw
264,再次公布无人机销量，影石亮剑，2026与大疆的战争持续升级,https://mp.weixin.qq.com/s/cCs7rTf96_KW9HNAC9DC2A
265,金河豚，「完整入围」名单揭晓,https://mp.weixin.qq.com/s/wkuPaJymibtIL36lveiDRw
266,砸5000万授权费卖8.8元盲盒，桑尼森迪的上市故事能落地吗？,https://mp.weixin.qq.com/s/wijyJ6vgwSvHOrcifVd0Ew
267,茶颜悦色三入深圳：属于它的时代已经不再,https://mp.weixin.qq.com/s/pqc5h89D_viCDM1XPkHdSw
268,倒计时3天，为什么你要来CEIS 2026？｜直击文娱产业4大“新风口”,https://mp.weixin.qq.com/s/EyD_lFORle1PtIDCAXncJQ
269,Alo官宣进军中国市场；安踏潜在收购猛犸象；丁少翔接手MAIA ACTIVE｜一周运动服饰圈大事件,https://mp.weixin.qq.com/s/-gs1egb-hlmPEOOyWDK8Eg
270,CHUU与赵露思「双向奔赴」，但快时尚无法靠代言人起飞？,https://mp.weixin.qq.com/s/n-ZdvpUAybpiUOLOduBJ0w
271,袁记云饺冲击IPO；老乡鸡三度递表港交所；拼多多低调内测“百亿超市”｜一周茶饮食品圈大事件,https://mp.weixin.qq.com/s/ma9f85F8fDnmUoHdWBIgxg
272,杰森娱乐获数亿战略融资；桑尼森迪递表港交所；荣耀携手泡泡玛特｜一周谷子潮玩圈大事件,https://mp.weixin.qq.com/s/SXbngLMupWY7elwAgT55gA
273,倒计时1天，为什么你要来CEIS 2026？｜直击文娱产业4大“新风口”,https://mp.weixin.qq.com/s/d-ihAzHjwuyVs19BtCpnNw
274,袁记赴港IPO：4266家门店背后的“中式快餐规模化”模型,https://mp.weixin.qq.com/s/WZF-aKU7AtRvN7wh5rKWrw
275,华伦天奴美妆撤出韩国；半亩花田赴港IPO；联合利华一周内连投两印度品牌｜一周美妆圈大事件,https://mp.weixin.qq.com/s/BKG5r9kw-BbR3KrIKUHEuw
276,丁禹兮代言老凤祥；赵丽颖代言纪梵希；张凌赫代言宝格丽｜一周代言人盘点,https://mp.weixin.qq.com/s/511j61N3_wLYma35IclIwA
277,200万代言费撬动1700万转化，环大陆男演员成美妆品牌救星？,https://mp.weixin.qq.com/s/K7qgUfXeTcEUsGPdQeNjBQ
278,这酒吧要上市？别被热火朝天的一面给“骗”了,https://mp.weixin.qq.com/s/i6u2V9YvDNCBlbf39emjjQ
279,CEIS2026金河豚获选名单重磅发布,https://mp.weixin.qq.com/s/iHLBlNqmEcdHNb5mJNd6cg
280,预判2026：谷子经济主流化，娱乐营销圈层化 | CEIS2026现场实录①,https://mp.weixin.qq.com/s/VARF6O_VsE-ntneVUqccKg
281,倒计时2天，为什么你要来CEIS 2026？｜直击文娱产业4大“新风口”,https://mp.weixin.qq.com/s/IlURiHICzrrxXz5fNN4pIA
282,益禾堂联动爱马仕；瑞幸联动澳网；林里联名欢乐斗地主｜一周IP联名盘点,https://mp.weixin.qq.com/s/OeRDgmOt4qSx_3y_xYd8LQ
283,泡泡玛特股价暴涨超6%；名创优品Q3营收58亿；美泰核心代工厂扩建越南产能｜一周谷子潮玩圈大事件,https://mp.weixin.qq.com/s/itst9Q9DWaMN2rgldfz8NA
284,18亿营收9亿营销费，半亩花田靠流量能上市成功吗？,https://mp.weixin.qq.com/s/gM-iz8T5YYL_HcsTQ0-FPA
285,霸王茶姬联动天津博物馆；大润发联动蛋仔派对；肯德基联动鸣潮｜一周IP联名盘点,https://mp.weixin.qq.com/s/Kg3LOGg4IgvjVpBCIPvquQ
286,从短剧“去羞耻化”元年，到AI漫剧元年 | CEIS2026 现场实录②,https://mp.weixin.qq.com/s/EtD2-M681XBwgSuNG1_fQA
287,斩获抖音大奖，自然堂2025到底做对了什么？,https://mp.weixin.qq.com/s/I9-UeMYOhG8wOulAkacobw
288,Deckers关闭两大子品牌；Norrøna北京首店开业；安踏集团全年流水保持增长｜一周运动服饰圈大事件,https://mp.weixin.qq.com/s/c2Sh1u5mhwc4vIHePNvAIQ
289,彪马半年亏损2.5亿欧元，为何安踏仍斥资123亿入手？,https://mp.weixin.qq.com/s/HhnfLqdLxdywg_-kAESl9A
290,叮咚买菜下沉盐城；小红书与沃尔玛合作打造“玛薯店”；林里获千万融资｜一周茶饮食品圈大事件,https://mp.weixin.qq.com/s/YigilRenSXuz1_MFPqcDoA
291,欧莱雅在印度设立美妆科技中心；华伦天奴创始人去世；雅诗兰黛DW配方调整｜一周美妆圈大事件,https://mp.weixin.qq.com/s/18taA2-MR8HHK6Lm3O4a4w
292,马伊琍代言伊利；肖战代言每日鲜语；赵丽颖携手认养一头牛｜一周代言人盘点,https://mp.weixin.qq.com/s/1e6mB7rl3ofqlO2vLmsBMQ
293,FILA为何把国内最高规格门店开在西安？,https://mp.weixin.qq.com/s/iKJtMUomXRqouPoDWsVVcA
294,盐言故事出品AI漫剧《瑶灼雪恨》；原神联动杭州西湖；肯德基联动海绵宝宝 | 一周IP联名盘点,https://mp.weixin.qq.com/s/RYRq86l3Gwwxg3RJ6uXdYg
295,9块9的咖啡需要千平门店吗？,https://mp.weixin.qq.com/s/-0UoKRo3v0qh1Q-wCr0ofA
296,王一博代言飞科；田栩宁代言半亩花田；于适代言林清轩 | 一周代言人盘点,https://mp.weixin.qq.com/s/J6Y52gA7A-YycbjxPvCGAg
297,一场直播带货近亿，李亚鹏能靠“慈善”成为下一个董宇辉吗？,https://mp.weixin.qq.com/s/gbYlybFf2hAiLPouuinsnQ
298,对话一线操盘手：玩梗就火？AI就灵？马年CNY避坑指南,https://mp.weixin.qq.com/s/TO0FzAb6F9qnAB5zYVQKSw
299,手办制作厂商Myethos遭恶意纵火；泡泡玛特MOLLY20周年全球巡展首站登陆香港；2026纽伦堡玩具奖揭晓 | 一周谷子潮玩圈大事件,https://mp.weixin.qq.com/s/RYYoV0hxfa21K36oBY62XQ
300,挪瓦咖啡获数亿元C轮融资；国务院就预制菜标准公开征求意见；鸣鸣很忙正式敲钟上市 | 一周茶饮食品圈大事件,https://mp.weixin.qq.com/s/kzXDleAXCrYhaIy1_u09Eg
301,安踏123亿控股彪马；米兰冬奥会中国代表团成立；阿迪达斯成“苏超”官方战略合作伙伴 | 一周运动服饰圈大事件,https://mp.weixin.qq.com/s/TO0EXh9LwAQIFpxTP-nXiQ
302,滔搏能用Norrøna叩响高端户外的大门吗？,https://mp.weixin.qq.com/s/n9QgP-5a2f7jktZUQJmvlQ
303,从40亿简醇到25亿悦鲜活：君乐宝能否从价格战突围？,https://mp.weixin.qq.com/s/c3S7DlDrsFyWeIfeXQ50uA
304,蜜雪冰城和多邻国的抽象营销，其他品牌如何“抄作业”？,https://mp.weixin.qq.com/s/eHaVDA7lt5MkTWggZDJr0w
305,接“健康福”的年轻人，健康焦虑藏不住了,https://mp.weixin.qq.com/s/fqIr7kXOCvFBs30NkHupKA
306,元宝猛砸150亿投流，打不过千问的1000万杯奶茶？,https://mp.weixin.qq.com/s/k6QPq6LMsc2DE9G3A9IYqQ
307,INTO YOU心慕与你推出第二代女主角唇泥；小红书医美禁令正式实施；上海家化预计2025年扭亏为盈 | 一周美妆圈大事件,https://mp.weixin.qq.com/s/Qm_3Xs82wdX4WT8RQ5TDZw
308,美团吃掉叮咚，外卖大战变天,https://mp.weixin.qq.com/s/ztjJ1Q7M8p_ggEHiZ_FMGA
309,绝味鸭脖遭遇严重亏损；快手外卖独立入口下线；喜茶海外门店已超百家 | 一周茶饮食品圈大事件,https://mp.weixin.qq.com/s/wjw0MwEzTzQlDl1_TpRpkQ
310,三夫户外预计2025业绩超预期；安踏官宣成希腊奥委会战略合作伙伴；爱马仕于巴黎呈现2026冬季男装系列｜一周运动服饰圈大事件,https://mp.weixin.qq.com/s/OyGks2r-XIpLd_q-igkrTQ
311,“中国自助披萨第一股”，别犯低级错误,https://mp.weixin.qq.com/s/hYqQVwguVoumeIjS-fFSUA
312,迪士尼公布2026财年第一季度财报；卡游成央视春晚独家卡牌合作伙伴；FoloToy获数千万元融资 | 一周谷子潮玩圈大事件,https://mp.weixin.qq.com/s/6HEmWBD0IO-jFXgRl83vAg
313,从鄂尔多斯到三只小山羊，中国羊绒的奢侈品之路难在哪？,https://mp.weixin.qq.com/s/ccumrmfovgmUxVlG-tbJqQ
314,春晚赞助商换了一拨：机器人5亿，追觅2亿，潮玩卡牌上桌,https://mp.weixin.qq.com/s/RvbyaxCwTe8Bv18W_rTtRw
315,年销10亿仍然破产，自嗨锅营销窟窿有多大？,https://mp.weixin.qq.com/s/1C55ehQQX2MswnBHld-16A
316,于东来退休幕后：3 年放权，永不上市，接班人须60岁退休,https://mp.weixin.qq.com/s/60kz4oyWnCq1d9fXvv09Gg
317,bjd玩偶，潮玩界的下一个搪胶毛绒？,https://mp.weixin.qq.com/s/w3ynmwHCeaSpjJnxbvwyxQ
318,被大大带火的“百年义利”，能接住泼天富贵吗？,https://mp.weixin.qq.com/s/aKSFMhHNq_LonwOUbRzUNw
319,又一美丽智商税？华为耳机的耳夹营销打动了谁？,https://mp.weixin.qq.com/s/JvT5905sFPgl4gAPockdSA
320,“租手机看演出”成潮流，vivo三星大疆谁赚到了？,https://mp.weixin.qq.com/s/A0SP44chEnlS3OexM3LNFQ
321,当明星成为「最佳搭子」，小红书打开「娱乐营销新范式」,https://mp.weixin.qq.com/s/mMegPCrrYCqEeHsl9k1toA
322,探访西安“魏宇宙”：汉堡夯，但日料、粤菜拉完了？,https://mp.weixin.qq.com/s/7qPfIYQljUmuRSsfc9QBOg
323,从「人物叙事」到「全网话题」，品牌冬奥场外营销的破局之道,https://mp.weixin.qq.com/s/Rfu7Mr9dgJZN4GxkyY8FCQ
324,烟花秀后，始祖鸟母公司大中华区Q4收入涨41％；库里上脚安踏球鞋；耐克球鞋二级市场价格持续上涨｜一周运动服饰圈大事件,https://mp.weixin.qq.com/s/foS_i2KTsUqnDHhquMKixw
325,复盘李宁品牌冬奥营销：重金砸出的泡沫流量？,https://mp.weixin.qq.com/s/ZRJoKR46F4FCrDwGQ0vFBQ
326,当男生们在洛阳穿上女装,https://mp.weixin.qq.com/s/TSLy0bZjPZ9EpLAKN2oPgQ
327,于文文携手林清轩；易烊千玺代言千问；云旗郝熠然双人代言SnackPaper｜一周代言人盘点,https://mp.weixin.qq.com/s/VlP6Rcyf2B6_htDoNE5QwQ
328,雅诗兰黛告沃尔玛售假；资生堂官宣 Lisa 任全球代言人；医美首进CPI统计 | 一周美妆圈大事件,https://mp.weixin.qq.com/s/erfFe6gUWR0FPGePt8w58w
329,古茗2025新开超4000店；茶百道景区春节销量涨4500%；星巴克海南春节营收增20% | 一周茶饮食品圈大事件,https://mp.weixin.qq.com/s/8P-ZLotG7nCjaRfyclnC6g
330,每月一场联名，必胜客想要成为“披萨界的瑞幸”,https://mp.weixin.qq.com/s/BqIuXAG2_h9BkchDGmWnWQ
